pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_logg,sy_dist
Kepler-240 c,Kepler-240,1,1,2,0,0,2014.0,0,7.953528,0.074,2.2,0.196,,,,,,4985.0,0.739,,4.626,746.927
Kepler-241 b,Kepler-241,1,1,2,0,0,2014.0,0,12.718092,0.094,2.33,0.208,,,,,,4699.0,0.668,,4.627,
Kepler-241 c,Kepler-241,1,1,2,0,0,2014.0,0,36.065978,0.189,2.57,0.229,,,,,,4699.0,0.668,,4.627,
Kepler-242 b,Kepler-242,1,1,2,0,0,2014.0,0,8.20395,0.075,2.61,0.233,,,,,,5020.0,0.85,,4.492,600.241
Kepler-242 c,Kepler-242,1,1,2,0,0,2014.0,0,14.496481,0.109,2.0,0.178,,,,,,5020.0,0.85,,4.492,600.241
Kepler-243 b,Kepler-243,1,1,2,0,0,2014.0,0,5.715442,0.062,2.45,0.219,,,,,,5228.0,0.842,,4.565,693.86
Kepler-243 c,Kepler-243,1,1,2,0,0,2014.0,0,20.026218,0.142,1.99,0.178,,,,,,5228.0,0.842,,4.565,693.86
Kepler-244 b,Kepler-244,1,1,3,0,0,2014.0,0,4.311792,0.05,2.76,0.246,,,,,,5554.0,0.803,,4.585,1036.49
Kepler-244 c,Kepler-244,1,1,3,0,0,2014.0,0,9.767292,0.087,2.05,0.183,,,,,,5554.0,0.803,,4.585,1036.49
Kepler-244 d,Kepler-244,1,1,3,0,0,2014.0,0,20.050401,0.14,2.31,0.206,,,,,,5554.0,0.803,,4.585,1036.49
Kepler-245 b,Kepler-245,1,1,4,0,0,2014.0,0,7.49019,0.071,2.57,0.229,,,,,,5100.0,0.795,,4.56,861.527
Kepler-245 c,Kepler-245,1,1,4,0,0,2014.0,0,17.460812,0.124,2.18,0.194,,,,,,5100.0,0.795,,4.56,861.527
Kepler-245 d,Kepler-245,1,1,4,0,0,2014.0,0,36.277108,0.202,3.03,0.27,,,,,,5100.0,0.795,,4.56,861.527
Kepler-245 e,Kepler-245,1,1,4,0,0,2016.0,0,3.219821056,,1.75,0.15612454,,,,,,5174.0,0.8,0.86,4.57,861.527
Kepler-246 b,Kepler-246,1,1,2,0,0,2014.0,0,4.60182,0.052,2.34,0.209,,,,,,5206.0,0.831,,4.557,626.078
Kepler-246 c,Kepler-246,1,1,2,0,0,2014.0,0,11.187161,0.095,1.5,0.134,,,,,,5206.0,0.831,,4.557,626.078
Kepler-247 b,Kepler-247,1,1,3,0,0,2014.0,0,3.33616,0.042,1.64,0.146,,,,,,5100.0,0.768,,4.608,663.711
Kepler-247 c,Kepler-247,1,1,3,0,0,2014.0,0,9.439452,0.084,4.09,0.365,,,,,,5100.0,0.768,,4.608,663.711
Kepler-247 d,Kepler-247,1,1,3,0,0,2014.0,0,20.477912,0.14,3.94,0.352,,,,,,5100.0,0.768,,4.608,663.711
Kepler-248 b,Kepler-248,1,1,2,0,0,2014.0,0,6.308205,0.066,3.02,0.269,,,,,,5190.0,0.831,,4.573,738.792
Kepler-248 c,Kepler-248,1,1,2,0,0,2014.0,0,16.239494,0.123,4.07,0.363,,,,,,5190.0,0.831,,4.573,738.792
Kepler-249 b,Kepler-249,1,1,3,0,0,2014.0,0,3.306539,0.035,1.09,0.097,,,,,,3568.0,0.482,,4.777,190.401
Kepler-249 c,Kepler-249,1,1,3,0,0,2014.0,0,7.113702,0.058,1.51,0.135,,,,,,3568.0,0.482,,4.777,190.401
Kepler-249 d,Kepler-249,1,1,3,0,0,2014.0,0,15.368459,0.097,1.57,0.14,,,,,,3568.0,0.482,,4.777,190.401
Kepler-25 b,Kepler-25,1,2,3,0,0,2011.0,0,6.238297,,2.748,0.24516014,8.7,0.0275,Mass,,,,1.316,1.165,,243.249
Kepler-25 c,Kepler-25,1,2,3,0,0,2011.0,0,12.7207,,5.217,0.46542957,15.2,0.0479,Mass,,,,1.316,1.165,,243.249
Kepler-25 d,Kepler-25,1,2,3,0,0,2014.0,0,122.4,,,,71.9,0.226,Mass,,,,1.316,1.165,,243.249
Kepler-250 b,Kepler-250,1,1,3,0,0,2014.0,0,4.148141,0.048,1.13,0.101,,,,,,5160.0,0.805,,4.565,760.585
Kepler-250 c,Kepler-250,1,1,3,0,0,2014.0,0,7.156804,0.069,2.28,0.203,,,,,,5160.0,0.805,,4.565,760.585
Kepler-250 d,Kepler-250,1,1,3,0,0,2014.0,0,17.648312,0.127,2.18,0.194,,,,,,5160.0,0.805,,4.565,760.585
Kepler-251 b,Kepler-251,1,1,4,0,0,2014.0,0,4.790936,0.053,1.33,0.119,,,,,,5526.0,0.89,,4.486,924.625
Kepler-251 c,Kepler-251,1,1,4,0,0,2014.0,0,16.514043,0.122,2.77,0.247,,,,,,5526.0,0.89,,4.486,924.625
Kepler-251 d,Kepler-251,1,1,4,0,0,2014.0,0,30.133001,0.182,2.77,0.247,,,,,,5526.0,0.89,,4.486,924.625
Kepler-251 e,Kepler-251,1,1,4,0,0,2014.0,0,99.640161,0.404,2.77,0.247,,,,,,5526.0,0.89,,4.486,924.625
Kepler-252 b,Kepler-252,1,1,2,0,0,2014.0,0,6.668391,0.058,1.23,0.11,,,,,,4208.0,0.549,,4.721,379.424
Kepler-252 c,Kepler-252,1,1,2,0,0,2014.0,0,10.848463,0.08,2.15,0.192,,,,,,4208.0,0.549,,4.721,379.424
Kepler-253 b,Kepler-253,1,1,3,0,0,2014.0,0,3.783986,0.046,1.63,0.145,,,,,,5208.0,0.786,,4.595,838.595
Kepler-253 c,Kepler-253,1,1,3,0,0,2014.0,0,10.281951,0.089,2.65,0.236,,,,,,5208.0,0.786,,4.595,838.595
Kepler-253 d,Kepler-253,1,1,3,0,0,2014.0,0,18.119869,0.13,3.17,0.283,,,,,,5208.0,0.786,,4.595,838.595
Kepler-254 b,Kepler-254,1,1,3,0,0,2014.0,0,5.826662,0.064,3.87,0.345,,,,,,5957.0,0.91,,4.524,1389.48
Kepler-254 c,Kepler-254,1,1,3,0,0,2014.0,0,12.412183,0.105,2.15,0.192,,,,,,5957.0,0.91,,4.524,1389.48
Kepler-254 d,Kepler-254,1,1,3,0,0,2014.0,0,18.746477,0.139,2.5,0.223,,,,,,5957.0,0.91,,4.524,1389.48
Kepler-255 b,Kepler-255,1,1,3,0,0,2014.0,0,5.714606,0.063,1.55,0.138,,,,,,5573.0,0.933,,4.516,1052.53
Kepler-255 c,Kepler-255,1,1,3,0,0,2014.0,0,9.946047,0.092,2.99,0.267,,,,,,5573.0,0.933,,4.516,1052.53
Kepler-255 d,Kepler-255,1,1,3,0,0,2016.0,0,1.045622658,,1.32,0.11776251,,,,,,5431.0,0.86,0.9,4.53,1052.53
Kepler-256 b,Kepler-256,1,1,4,0,0,2014.0,0,1.620493,0.027,1.59,0.142,,,,,,5551.0,1.301,,4.223,1026.43
Kepler-256 c,Kepler-256,1,1,4,0,0,2014.0,0,3.38802,0.045,2.15,0.192,,,,,,5551.0,1.301,,4.223,1026.43
Kepler-256 d,Kepler-256,1,1,4,0,0,2014.0,0,5.839172,0.064,2.48,0.221,,,,,,5551.0,1.301,,4.223,1026.43
Kepler-256 e,Kepler-256,1,1,4,0,0,2014.0,0,10.681572,0.096,2.35,0.21,,,,,,5551.0,1.301,,4.223,1026.43
Kepler-257 b,Kepler-257,1,1,3,0,0,2014.0,0,2.382667,0.034,2.61,0.233,,,,,,5180.0,1.037,,4.36,780.256
Kepler-257 c,Kepler-257,1,1,3,0,0,2014.0,0,6.581484,0.066,5.41,0.483,,,,,,5180.0,1.037,,4.36,780.256
Kepler-257 d,Kepler-257,1,1,3,0,0,2014.0,0,24.664551,0.16,4.95,0.442,,,,,,5180.0,1.037,,4.36,780.256
Kepler-258 b,Kepler-258,1,1,2,0,0,2014.0,0,13.19722,0.103,4.06,0.362,,,,,,4942.0,0.915,,4.441,575.988
Kepler-258 c,Kepler-258,1,1,2,0,0,2014.0,0,33.653079,0.193,3.61,0.322,,,,,,4942.0,0.915,,4.441,575.988
Kepler-259 b,Kepler-259,1,1,2,0,0,2014.0,0,8.115317,0.079,2.8,0.25,,,,,,5938.0,0.898,,4.532,1002.14
Kepler-259 c,Kepler-259,1,1,2,0,0,2014.0,0,36.924931,0.217,2.7,0.241,,,,,,5938.0,0.898,,4.532,1002.14
Kepler-26 b,Kepler-26,1,1,4,0,0,2011.0,0,12.28,,2.78,0.24801499,5.12,0.01610924,Mass,7.6,,3914.0,0.512,0.544,,335.307
Kepler-26 c,Kepler-26,1,1,4,0,0,2011.0,0,17.2559,,2.72,0.24266215,6.2,0.01950728,Mass,4.82,,3914.0,0.512,0.544,,335.307
Kepler-26 d,Kepler-26,1,1,4,0,0,2014.0,0,3.543919,0.039,1.07,0.095,,,,,,4486.0,0.571,,4.733,335.307
Kepler-26 e,Kepler-26,1,1,4,0,0,2014.0,0,46.827915,0.22,2.41,0.215,,,,,,4486.0,0.571,,4.733,335.307
Kepler-260 b,Kepler-260,1,1,2,0,0,2014.0,0,8.187399,0.075,2.01,0.179,,,,,,5250.0,0.862,,4.494,627.365
Kepler-260 c,Kepler-260,1,1,2,0,0,2014.0,0,76.050178,0.332,1.74,0.155,,,,,,5250.0,0.862,,4.494,627.365
Kepler-261 b,Kepler-261,1,1,2,0,0,2014.0,0,10.381227,0.088,2.18,0.194,,,,,,5098.0,0.794,,4.561,317.499
Kepler-261 c,Kepler-261,1,1,2,0,0,2014.0,0,24.570858,0.156,2.0,0.178,,,,,,5098.0,0.794,,4.561,317.499
Kepler-262 b,Kepler-262,1,1,2,0,0,2014.0,0,13.060855,0.108,1.36,0.121,,,,,,5841.0,0.881,,4.541,613.129
Kepler-262 c,Kepler-262,1,1,2,0,0,2014.0,0,21.853722,0.152,1.64,0.146,,,,,,5841.0,0.881,,4.541,613.129
Kepler-263 b,Kepler-263,1,1,2,0,0,2014.0,0,16.568087,0.12,2.67,0.238,,,,,,5265.0,0.785,,4.576,754.747
Kepler-263 c,Kepler-263,1,1,2,0,0,2014.0,0,47.332773,0.242,2.47,0.22,,,,,,5265.0,0.785,,4.576,754.747
Kepler-264 b,Kepler-264,1,1,2,0,0,2014.0,0,40.806231,0.249,3.33,0.297,,,,,,6158.0,1.55,,4.147,942.173
Kepler-264 c,Kepler-264,1,1,2,0,0,2014.0,0,140.101261,0.566,2.83,0.252,,,,,,6158.0,1.55,,4.147,942.173
Kepler-265 b,Kepler-265,1,1,4,0,0,2014.0,0,6.846262,0.069,1.86,0.166,,,,,,5835.0,1.103,,4.326,1280.25
Kepler-265 c,Kepler-265,1,1,4,0,0,2014.0,0,17.028937,0.127,2.63,0.235,,,,,,5835.0,1.103,,4.326,1280.25
Kepler-265 d,Kepler-265,1,1,4,0,0,2014.0,0,43.130617,0.236,2.49,0.222,,,,,,5835.0,1.103,,4.326,1280.25
Kepler-265 e,Kepler-265,1,1,4,0,0,2014.0,0,67.831024,0.319,2.59,0.231,,,,,,5835.0,1.103,,4.326,1280.25
Kepler-266 b,Kepler-266,1,1,2,0,0,2014.0,0,6.61833,0.071,2.48,0.221,,,,,,5885.0,1.028,,4.453,1370.79
Kepler-266 c,Kepler-266,1,1,2,0,0,2014.0,0,107.723601,0.457,3.89,0.347,,,,,,5885.0,1.028,,4.453,1370.79
Kepler-267 b,Kepler-267,1,1,3,0,0,2014.0,0,3.353728,0.037,1.98,0.177,,,,,,4258.0,0.555,,4.729,264.993
Kepler-267 c,Kepler-267,1,1,3,0,0,2014.0,0,6.87745,0.06,2.13,0.19,,,,,,4258.0,0.555,,4.729,264.993
Kepler-267 d,Kepler-267,1,1,3,0,0,2014.0,0,28.464515,0.154,2.27,0.203,,,,,,4258.0,0.555,,4.729,264.993
Kepler-268 b,Kepler-268,1,1,2,0,0,2014.0,0,25.934138,0.18,2.55,0.227,,,,,,6081.0,1.274,,4.287,851.87
Kepler-268 c,Kepler-268,1,1,2,0,0,2014.0,0,83.446393,0.391,3.38,0.302,,,,,,6081.0,1.274,,4.287,851.87
Kepler-269 b,Kepler-269,1,1,2,0,0,2014.0,0,5.326718,0.061,2.47,0.22,,,,,,5847.0,0.959,,4.5,2257.32
Kepler-269 c,Kepler-269,1,1,2,0,0,2014.0,0,8.127899,0.081,1.69,0.151,,,,,,5847.0,0.959,,4.5,2257.32
Kepler-27 b,Kepler-27,1,1,3,0,0,2011.0,0,15.3348,0.118,4.0,0.357,2895.31,9.11,Mass,,,5400.0,0.59,0.65,5.4,1044.36
Kepler-27 c,Kepler-27,1,1,3,0,0,2011.0,0,31.3309,0.191,4.9,0.437,4385.87,13.8,Mass,,,5400.0,0.59,0.65,5.4,1044.36
Kepler-27 d,Kepler-27,1,1,3,0,0,2021.0,0,6.546289921,,2.7061946,0.24143093,,,,,,5251.0,0.817,0.926,4.581,1044.36
Kepler-270 b,Kepler-270,1,1,2,0,0,2014.0,0,11.476094,0.107,2.01,0.179,,,,,,6067.0,1.461,,4.196,948.781
Kepler-270 c,Kepler-270,1,1,2,0,0,2014.0,0,25.262887,0.18,1.77,0.158,,,,,,6067.0,1.461,,4.196,948.781
Kepler-271 b,Kepler-271,1,1,3,0,0,2014.0,0,10.43547805,,1.23,0.10973325,,,,,,5555.0,0.87,0.9,4.52,404.542
Kepler-271 c,Kepler-271,1,1,3,0,0,2014.0,0,7.41086267,,0.95,0.08475332,,,,,,5555.0,0.87,0.9,4.52,404.542
Kepler-271 d,Kepler-271,1,1,3,0,0,2016.0,0,5.24972541,,0.66,0.05888126,,,,,,5555.0,0.87,0.9,4.52,404.542
Kepler-272 b,Kepler-272,1,1,3,0,0,2014.0,0,2.971353,0.038,1.43,0.128,,,,,,5297.0,0.929,,4.426,889.608
Kepler-272 c,Kepler-272,1,1,3,0,0,2014.0,0,6.057342,0.061,1.79,0.16,,,,,,5297.0,0.929,,4.426,889.608
Kepler-272 d,Kepler-272,1,1,3,0,0,2014.0,0,10.937304,0.091,2.25,0.201,,,,,,5297.0,0.929,,4.426,889.608
Kepler-273 b,Kepler-273,1,1,2,0,0,2014.0,0,2.936532,0.037,1.5,0.134,,,,,,5626.0,0.815,,4.514,713.964
Kepler-273 c,Kepler-273,1,1,2,0,0,2014.0,0,8.014927,0.073,1.98,0.177,,,,,,5626.0,0.815,,4.514,713.964
Kepler-274 b,Kepler-274,1,1,2,0,0,2014.0,0,11.634788,0.101,1.54,0.137,,,,,,6023.0,1.007,,4.44,1333.62
Kepler-274 c,Kepler-274,1,1,2,0,0,2014.0,0,33.197861,0.204,1.84,0.164,,,,,,6023.0,1.007,,4.44,1333.62
Kepler-275 b,Kepler-275,1,1,3,0,0,2014.0,0,10.300682,0.098,2.34,0.209,,,,,,6165.0,1.383,,4.229,2034.25
Kepler-275 c,Kepler-275,1,1,3,0,0,2014.0,0,16.088134,0.132,3.38,0.302,,,,,,6165.0,1.383,,4.229,2034.25
Kepler-275 d,Kepler-275,1,1,3,0,0,2014.0,0,35.676062,0.224,3.33,0.297,,,,,,6165.0,1.383,,4.229,2034.25
Kepler-276 b,Kepler-276,1,1,3,0,0,2014.0,0,14.12841,0.119,2.87,0.256,,,,,,6105.0,1.046,,4.453,1144.86
Kepler-276 c,Kepler-276,1,1,3,0,0,2013.0,0,31.884,,2.9,0.259,16.6,0.052,Mass,,,,1.03,1.1,4.46,1144.86
Kepler-276 d,Kepler-276,1,1,3,0,0,2013.0,0,48.648,,2.8,0.25,16.3,0.051,Mass,,,,1.03,1.1,4.46,1144.86
Kepler-277 b,Kepler-277,1,1,2,0,0,2013.0,0,17.324,,2.92,0.261,87.3,0.275,Mass,,,,1.69,1.12,4.03,976.643
Kepler-277 c,Kepler-277,1,1,2,0,0,2013.0,0,33.006,,3.36,0.3,64.2,0.202,Mass,,,,1.69,1.12,4.03,976.643
Kepler-278 b,Kepler-278,1,1,2,0,0,2014.0,0,30.1556,0.202,3.955,0.35284207,56.0,0.1761957,Mass,110.0,586.0,4965.0,2.861,1.227,3.58,443.03
Kepler-278 c,Kepler-278,1,1,2,0,0,2014.0,0,51.111,0.287,3.268,0.29155193,34.9,0.10980768,Mass,54.3,492.0,4965.0,2.861,1.227,3.58,443.03
Kepler-279 b,Kepler-279,1,1,4,0,0,2014.0,0,12.309681,0.112,3.62,0.323,,,,,,6363.0,1.746,,4.051,1037.4
Kepler-279 c,Kepler-279,1,1,4,0,0,2013.0,0,35.736,,4.3,0.384,49.4,0.155,Mass,,,,1.07,1.1,4.42,1037.4
Kepler-279 d,Kepler-279,1,1,4,0,0,2013.0,0,54.414,,3.1,0.277,37.5,0.118,Mass,,,,1.07,1.1,4.42,1037.4
Kepler-279 e,Kepler-279,1,1,4,0,0,2025.0,0,98.3531,,,,56.0,0.1761957,Mass,,,,1.43,1.164,,1037.4
Kepler-28 b,Kepler-28,1,1,2,0,0,2011.0,0,5.91,0.062,1.959,0.17477057,1.63,0.00512855,Mass,,,4499.3,0.664,0.684,,438.359
Kepler-28 c,Kepler-28,1,1,2,0,0,2011.0,0,8.99,0.081,1.857,0.16567073,2.06,0.00648148,Mass,,,4499.3,0.664,0.684,,438.359
Kepler-280 b,Kepler-280,1,1,2,0,0,2014.0,0,2.139542,0.032,1.45,0.129,,,,,,5744.0,0.886,,4.537,780.361
Kepler-280 c,Kepler-280,1,1,2,0,0,2014.0,0,4.807091,0.056,2.01,0.179,,,,,,5744.0,0.886,,4.537,780.361
Kepler-281 b,Kepler-281,1,1,3,0,0,2014.0,0,14.646008,0.117,2.82,0.252,,,,,,5723.0,0.899,,4.531,1745.45
Kepler-281 c,Kepler-281,1,1,3,0,0,2014.0,0,36.337373,0.215,5.31,0.474,,,,,,5723.0,0.899,,4.531,1745.45
Kepler-281 d,Kepler-281,1,1,3,0,0,2021.0,0,148.2720032,,5.93747806,0.52970723,,,,,,5717.0,0.884,0.984,4.538,1745.45
Kepler-282 b,Kepler-282,1,1,4,0,0,2014.0,0,9.220524,0.082,1.01,0.09,,,,,,5602.0,0.904,,4.459,1337.61
Kepler-282 c,Kepler-282,1,1,4,0,0,2014.0,0,13.638723,0.106,1.2,0.107,,,,,,5602.0,0.904,,4.459,1337.61
Kepler-282 d,Kepler-282,1,1,4,0,0,2013.0,0,24.806,,2.46,0.219,61.0,0.192,Mass,,,,0.89,0.97,4.53,1337.61
Kepler-282 e,Kepler-282,1,1,4,0,0,2013.0,0,44.347,,3.1,0.277,56.2,0.177,Mass,,,,0.89,0.97,4.53,1337.61
Kepler-283 b,Kepler-283,1,1,2,0,0,2014.0,0,11.008151,0.082,2.13,0.19,,,,,,4351.0,0.566,,4.721,468.094
Kepler-283 c,Kepler-283,1,1,2,0,0,2014.0,0,92.743711,0.341,1.82,0.162,,,,,,4351.0,0.566,,4.721,468.094
Kepler-284 b,Kepler-284,1,1,2,0,0,2014.0,0,12.699149,0.104,2.24,0.2,,,,,,5615.0,0.814,,4.58,1031.95
Kepler-284 c,Kepler-284,1,1,2,0,0,2014.0,0,37.514456,0.213,2.61,0.233,,,,,,5615.0,0.814,,4.58,1031.95
Kepler-285 b,Kepler-285,1,1,2,0,0,2014.0,0,2.633867,0.036,1.34,0.12,,,,,,5411.0,0.808,,4.584,824.31
Kepler-285 c,Kepler-285,1,1,2,0,0,2014.0,0,6.186676,0.064,1.12,0.1,,,,,,5411.0,0.808,,4.584,824.31
Kepler-286 b,Kepler-286,1,1,4,0,0,2014.0,0,1.796302,0.027,1.24,0.111,,,,,,5580.0,0.863,,4.495,1226.85
Kepler-286 c,Kepler-286,1,1,4,0,0,2014.0,0,3.468095,0.042,1.37,0.122,,,,,,5580.0,0.863,,4.495,1226.85
Kepler-286 d,Kepler-286,1,1,4,0,0,2014.0,0,5.914323,0.061,1.33,0.119,,,,,,5580.0,0.863,,4.495,1226.85
Kepler-286 e,Kepler-286,1,1,4,0,0,2014.0,0,29.221289,0.176,1.77,0.158,,,,,,5580.0,0.863,,4.495,1226.85
Kepler-287 b,Kepler-287,1,1,2,0,0,2014.0,0,20.342199,0.145,2.33,0.208,,,,,,5806.0,1.032,,4.402,835.86
Kepler-287 c,Kepler-287,1,1,2,0,0,2014.0,0,44.851896,0.246,3.26,0.291,,,,,,5806.0,1.032,,4.402,835.86
Kepler-288 b,Kepler-288,1,1,3,0,0,2014.0,0,6.097326,0.065,1.67,0.149,,,,,,5918.0,1.091,,4.353,1194.15
Kepler-288 c,Kepler-288,1,1,3,0,0,2014.0,0,19.305772,0.14,2.85,0.254,,,,,,5918.0,1.091,,4.353,1194.15
Kepler-288 d,Kepler-288,1,1,3,0,0,2014.0,0,56.633742,0.287,2.67,0.238,,,,,,5918.0,1.091,,4.353,1194.15
Kepler-289 b,Kepler-289,1,1,4,0,0,2014.0,0,34.5383,0.21,2.49,0.2221433,3.7,0.0116415,Mass,,,5990.0,1.0,1.08,4.47,704.438
Kepler-289 c,Kepler-289,1,1,4,0,0,2014.0,0,125.8723,0.51,11.23,1.00187522,157.18,0.49,Mass,,,5990.0,1.0,1.08,4.47,704.438
Kepler-289 d,Kepler-289,1,1,4,0,0,2014.0,0,66.0282,0.33,3.03,0.27031896,5.33,0.01677006,Mass,,,5990.0,1.0,1.08,4.47,704.438
Kepler-289 e,Kepler-289,1,1,4,0,0,2025.0,0,330.0716,,,,17.4,0.05474652,Mass,,,,0.985,1.061,,704.438
Kepler-29 b,Kepler-29,1,1,2,0,0,2011.0,0,10.33974,,2.55,0.22749576,5.0,0.01573168,Mass,55.9,,5378.0,0.732,0.761,4.6,832.532
Kepler-29 c,Kepler-29,1,1,2,0,0,2011.0,0,13.28613,,2.34,0.20876082,4.5,0.01415851,Mass,34.4,,5378.0,0.732,0.761,4.6,832.532
Kepler-290 b,Kepler-290,1,1,3,0,0,2014.0,0,14.589347,0.11,2.25,0.201,,,,,,5147.0,0.743,,4.622,694.627
Kepler-290 c,Kepler-290,1,1,3,0,0,2014.0,0,36.77031,0.205,2.7,0.241,,,,,,5147.0,0.743,,4.622,694.627
Kepler-290 d,Kepler-290,1,1,3,0,0,2023.0,0,0.764017553,0.0154,0.86,0.07672419,,,,1503.79,1589.0,5142.0,0.755,0.84,4.602,694.627
Kepler-291 b,Kepler-291,1,1,2,0,0,2014.0,0,3.546511,0.047,2.16,0.193,,,,,,6002.0,1.016,,4.472,1786.48
Kepler-291 c,Kepler-291,1,1,2,0,0,2014.0,0,5.700786,0.065,1.88,0.168,,,,,,6002.0,1.016,,4.472,1786.48
Kepler-292 b,Kepler-292,1,1,5,0,0,2014.0,0,2.580827,0.035,1.32,0.118,,,,,,5299.0,0.826,,4.536,1056.48
Kepler-292 c,Kepler-292,1,1,5,0,0,2014.0,0,3.715335,0.045,1.47,0.131,,,,,,5299.0,0.826,,4.536,1056.48
Kepler-292 d,Kepler-292,1,1,5,0,0,2014.0,0,7.055679,0.068,2.23,0.199,,,,,,5299.0,0.826,,4.536,1056.48
Kepler-292 e,Kepler-292,1,1,5,0,0,2014.0,0,11.97901,0.097,2.67,0.238,,,,,,5299.0,0.826,,4.536,1056.48
Kepler-292 f,Kepler-292,1,1,5,0,0,2014.0,0,20.834237,0.141,2.35,0.21,,,,,,5299.0,0.826,,4.536,1056.48
Kepler-293 b,Kepler-293,1,1,2,0,0,2014.0,0,19.254196,0.144,3.07,0.274,,,,,,5804.0,0.957,,4.504,974.633
Kepler-293 c,Kepler-293,1,1,2,0,0,2014.0,0,54.155743,0.286,3.83,0.342,,,,,,5804.0,0.957,,4.504,974.633
Kepler-294 b,Kepler-294,1,1,2,0,0,2014.0,0,3.701212,0.048,1.77,0.158,,,,,,5913.0,0.976,,4.491,1357.01
Kepler-294 c,Kepler-294,1,1,2,0,0,2014.0,0,6.6264,0.071,2.71,0.242,,,,,,5913.0,0.976,,4.491,1357.01
Kepler-295 b,Kepler-295,1,1,3,0,0,2014.0,0,12.645164,0.099,1.22,0.109,,,,,,5603.0,0.898,,4.444,1699.19
Kepler-295 c,Kepler-295,1,1,3,0,0,2014.0,0,21.526258,0.142,1.17,0.104,,,,,,5603.0,0.898,,4.444,1699.19
Kepler-295 d,Kepler-295,1,1,3,0,0,2014.0,0,33.884054,0.192,1.36,0.121,,,,,,5603.0,0.898,,4.444,1699.19
Kepler-296 b,Kepler-296,1,2,5,0,0,2014.0,0,10.864384,0.079,1.61,0.14363458,,,,6.5,,3740.0,0.48,0.498,4.774,
Kepler-296 c,Kepler-296,1,2,5,0,0,2014.0,0,5.8416366,0.0521,2.0,0.17842805,,,,14.8,,3740.0,0.48,0.498,4.774,
Kepler-296 d,Kepler-296,1,2,5,0,0,2014.0,0,19.850291,0.118,2.09,0.18645731,,,,2.9,,3740.0,0.48,0.498,4.774,
Kepler-296 e,Kepler-296,1,2,5,0,0,2014.0,0,34.14211,0.169,1.53,0.13649746,,,,1.41,,3740.0,0.48,0.498,4.774,
Kepler-296 f,Kepler-296,1,2,5,0,0,2014.0,0,63.33627,0.255,1.8,0.16058524,,,,0.62,,3740.0,0.48,0.498,4.774,
Kepler-297 b,Kepler-297,1,1,3,0,0,2014.0,0,38.871826,0.217,2.87,0.256,,,,,,5619.0,0.915,,4.468,692.14
Kepler-297 c,Kepler-297,1,1,3,0,0,2014.0,0,74.920137,0.336,6.54,0.583,,,,,,5619.0,0.915,,4.468,692.14
Kepler-297 d,Kepler-297,1,1,3,0,0,2023.0,0,150.0189511,0.523,32.6,2.9083822,,,,2.62,325.0,5618.0,0.897,0.846,4.46,692.14
Kepler-298 b,Kepler-298,1,1,3,0,0,2014.0,0,10.475464,0.08,1.96,0.175,,,,,,4465.0,0.582,,4.709,518.204
Kepler-298 c,Kepler-298,1,1,3,0,0,2014.0,0,22.92881,0.136,1.93,0.172,,,,,,4465.0,0.582,,4.709,518.204
Kepler-298 d,Kepler-298,1,1,3,0,0,2014.0,0,77.473633,0.305,2.5,0.223,,,,,,4465.0,0.582,,4.709,518.204
Kepler-299 b,Kepler-299,1,1,4,0,0,2014.0,0,2.927128,0.04,1.32,0.118,,,,,,5617.0,1.032,,4.394,1052.24
Kepler-299 c,Kepler-299,1,1,4,0,0,2014.0,0,6.885875,0.07,2.65,0.236,,,,,,5617.0,1.032,,4.394,1052.24
Kepler-299 d,Kepler-299,1,1,4,0,0,2014.0,0,15.054786,0.118,1.86,0.166,,,,,,5617.0,1.032,,4.394,1052.24
Kepler-299 e,Kepler-299,1,1,4,0,0,2014.0,0,38.285489,0.22,1.87,0.167,,,,,,5617.0,1.032,,4.394,1052.24
Kepler-30 b,Kepler-30,1,1,3,0,0,2012.0,0,29.33434,0.18,3.9,0.348,11.3,0.036,Mass,,,5498.0,0.95,0.99,4.77,914.221
Kepler-30 c,Kepler-30,1,1,3,0,0,2012.0,0,60.323105,0.3,12.3,1.097,640.0,2.01,Mass,,,5498.0,0.95,0.99,4.77,914.221
Kepler-30 d,Kepler-30,1,1,3,0,0,2012.0,0,143.34394,0.5,8.8,0.785,23.1,0.073,Mass,,,5498.0,0.95,0.99,4.77,914.221
Kepler-300 b,Kepler-300,1,1,2,0,0,2014.0,0,10.446347,0.094,1.67,0.149,,,,,,5986.0,0.9,,4.532,1098.45
Kepler-300 c,Kepler-300,1,1,2,0,0,2014.0,0,40.714955,0.232,2.25,0.201,,,,,,5986.0,0.9,,4.532,1098.45
Kepler-301 b,Kepler-301,1,1,3,0,0,2014.0,0,2.508553,0.036,1.35,0.12,,,,,,5815.0,0.9,,4.525,719.166
Kepler-301 c,Kepler-301,1,1,3,0,0,2014.0,0,5.419026,0.06,1.35,0.12,,,,,,5815.0,0.9,,4.525,719.166
Kepler-301 d,Kepler-301,1,1,3,0,0,2014.0,0,13.751243,0.112,1.75,0.156,,,,,,5815.0,0.9,,4.525,719.166
