pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_logg,sy_dist
Kepler-1835 b,Kepler-1835,1,1,1,0,0,2021,0,11.96409988000,,3.53387773,0.31527200,,,,,,5903.00,0.961000,0.922000,4.437000,1404.38000000
Kepler-1836 b,Kepler-1836,1,1,1,0,0,2021,0,5.25416994100,,2.55303229,0.22776668,,,,,,6123.00,0.987000,1.053000,4.472000,1472.62000000
Kepler-1837 b,Kepler-1837,1,1,1,0,0,2021,0,5.90608978300,,2.06673842,0.18438237,,,,,,5966.00,0.961000,1.049000,4.493000,1229.18000000
Kepler-1838 b,Kepler-1838,1,1,1,0,0,2021,0,12.14680004000,,1.66049425,0.14813963,,,,,,5877.00,1.963000,1.187000,3.927000,451.24200000
Kepler-1839 b,Kepler-1839,1,1,1,0,0,2021,0,5.05675983400,,1.94937590,0.17391197,,,,,,5926.00,0.939000,1.030000,4.506000,1136.60000000
Kepler-184 b,Kepler-184,1,1,3,0,0,2014,0,10.68757600000,0.0920000000,2.36000000,0.21100000,,,,,,5788.00,0.873000,,4.510000,610.32600000
Kepler-184 c,Kepler-184,1,1,3,0,0,2014,0,20.30300500000,0.1410000000,1.97000000,0.17600000,,,,,,5788.00,0.873000,,4.510000,610.32600000
Kepler-184 d,Kepler-184,1,1,3,0,0,2014,0,29.02235800000,0.1790000000,2.49000000,0.22200000,,,,,,5788.00,0.873000,,4.510000,610.32600000
Kepler-1840 b,Kepler-1840,1,1,1,0,0,2021,0,131.19000240000,,2.77771129,0.24781123,,,,,,4898.00,0.803000,0.774000,4.518000,513.10700000
Kepler-1841 b,Kepler-1841,1,1,1,0,0,2021,0,25.88599968000,,1.48912557,0.13285111,,,,,,5190.00,0.899000,0.823000,4.446000,631.70000000
Kepler-1842 b,Kepler-1842,1,1,1,0,0,2021,0,14.02639961000,,2.35388681,0.21000008,,,,,,5970.00,1.131000,1.057000,4.355000,923.55100000
Kepler-1843 b,Kepler-1843,1,1,1,0,0,2021,0,25.54339981000,,2.70909809,0.24168996,,,,,,5422.00,1.782000,1.020000,3.945000,784.62500000
Kepler-1844 b,Kepler-1844,1,1,1,0,0,2021,0,3.92451000200,,3.03648191,0.27089724,,,,,,5776.00,0.849000,0.939000,4.554000,1804.36000000
Kepler-1845 b,Kepler-1845,1,1,1,0,0,2021,0,11.60649967000,,2.43836702,0.21753691,,,,,,4703.00,0.701000,0.686000,4.582000,710.72400000
Kepler-1846 b,Kepler-1846,1,1,1,0,0,2021,0,14.82009983000,,1.76378826,0.15735492,,,,,,4825.00,0.732000,0.785000,4.603000,374.61500000
Kepler-1847 b,Kepler-1847,1,1,1,0,0,2021,0,11.12969971000,,2.74516914,0.24490801,,,,,,6122.00,0.964000,1.041000,4.487000,1693.86000000
Kepler-1848 b,Kepler-1848,1,1,1,0,0,2021,0,5.60402011900,,1.40885390,0.12568974,,,,,,4847.00,0.737000,0.756000,4.581000,309.69600000
Kepler-1849 b,Kepler-1849,1,1,1,0,0,2021,0,57.29290009000,,2.38685349,0.21294117,,,,,,4806.00,0.729000,0.709000,4.564000,631.88400000
Kepler-185 b,Kepler-185,1,1,2,0,0,2014,0,1.63290000000,0.0260000000,1.17000000,0.10400000,,,,,,5208.00,0.806000,,4.545000,466.73500000
Kepler-185 c,Kepler-185,1,1,2,0,0,2014,0,20.72904200000,0.1390000000,2.02000000,0.18000000,,,,,,5208.00,0.806000,,4.545000,466.73500000
Kepler-1850 b,Kepler-1850,1,1,1,0,0,2021,0,1.38580000400,,0.72909663,0.06504576,,,,,,4239.00,0.600000,0.611000,4.667000,250.19900000
Kepler-1851 b,Kepler-1851,1,1,1,0,0,2021,0,12.02289963000,,3.90012032,0.34794603,,,,,,5982.00,0.879000,0.967000,4.535000,1589.81000000
Kepler-1852 b,Kepler-1852,1,1,1,0,0,2021,0,7.97094011300,,1.88610592,0.16826739,,,,,,5237.00,0.826000,0.927000,4.572000,772.48100000
Kepler-1853 b,Kepler-1853,1,1,1,0,0,2021,0,48.88819885000,,1.51862272,0.13548268,,,,,,4821.00,0.788000,0.765000,4.529000,562.34800000
Kepler-1854 b,Kepler-1854,1,1,1,0,0,2021,0,39.83110046000,,2.58746104,0.23083821,,,,,,5026.00,0.759000,0.800000,4.580000,423.34800000
Kepler-1855 b,Kepler-1855,1,1,1,0,0,2021,0,0.72733098300,,1.21620500,0.10850273,,,,,,3460.00,0.356000,0.385000,4.920000,
Kepler-1856 b,Kepler-1856,1,1,1,0,0,2021,0,1.30200004600,,1.73447868,0.15474009,,,,,,4948.00,0.816000,0.782000,4.508000,848.76000000
Kepler-1857 b,Kepler-1857,1,1,1,0,0,2021,0,8.94340992000,,1.96065412,0.17491815,,,,,,6074.00,1.005000,0.873000,4.375000,853.27500000
Kepler-1858 b,Kepler-1858,1,1,1,0,0,2021,0,88.07160187000,,2.42168247,0.21604841,,,,,,4939.00,0.819000,0.785000,4.506000,833.05500000
Kepler-1859 b,Kepler-1859,1,1,2,0,0,2021,0,2.72959995300,,1.58313575,0.14123815,,,,,,5887.00,1.235000,1.090000,4.292000,1331.25000000
Kepler-1859 c,Kepler-1859,1,1,2,0,0,2023,0,3.59645081000,0.0473000000,1.66000000,0.14809554,,,,732.8200,1327.00,5887.00,1.235000,1.090000,4.292000,1331.25000000
Kepler-186 b,Kepler-186,1,1,5,0,0,2014,0,3.88679070000,0.0343000000,1.07000000,0.09500000,,,,,,3788.00,0.472000,0.478000,4.770000,177.59400000
Kepler-186 c,Kepler-186,1,1,5,0,0,2014,0,7.26730200000,0.0451000000,1.25000000,0.11200000,,,,,,3788.00,0.472000,0.478000,4.770000,177.59400000
Kepler-186 d,Kepler-186,1,1,5,0,0,2014,0,13.34299600000,0.0781000000,1.40000000,0.12500000,,,,,,3788.00,0.472000,0.478000,4.770000,177.59400000
Kepler-186 e,Kepler-186,1,1,5,0,0,2014,0,22.40770400000,0.1100000000,1.27000000,0.11300000,,,,,,3788.00,0.472000,0.478000,4.770000,177.59400000
Kepler-1860 b,Kepler-1860,1,1,1,0,0,2021,0,12.73719978000,,1.13863767,0.10158262,,,,,,5420.00,0.868000,0.874000,4.502000,438.70300000
Kepler-1861 b,Kepler-1861,1,1,1,0,0,2021,0,40.03060150000,,2.20677414,0.19687554,,,,,,5855.00,1.373000,1.161000,4.227000,829.98500000
Kepler-1862 b,Kepler-1862,1,1,1,0,0,2021,0,16.05730057000,,2.20300000,0.19653883,,,,,,5644.00,0.806000,0.900000,4.575000,1232.19000000
Kepler-1863 b,Kepler-1863,1,1,1,0,0,2021,0,44.99760056000,,2.26309256,0.20189994,,,,,,5871.00,0.983000,1.097000,4.493000,865.54600000
Kepler-1864 b,Kepler-1864,1,1,1,0,0,2021,0,3.88151001900,,0.75408365,0.06727495,,,,,,5854.00,0.979000,1.030000,4.469000,298.89400000
Kepler-1865 b,Kepler-1865,1,1,1,0,0,2021,0,2.52400994300,,1.57686072,0.14067833,,,,,,5420.00,0.871000,0.849000,4.487000,922.25500000
Kepler-1866 b,Kepler-1866,1,1,1,0,0,2021,0,11.66009998000,,2.08215108,0.18575740,,,,,,5791.00,1.083000,1.030000,4.381000,976.73700000
Kepler-1867 b,Kepler-1867,1,1,1,0,0,2021,0,9.88735961900,,1.15985997,0.10347595,,,,,,5693.00,0.816000,0.911000,4.570000,680.58300000
Kepler-1868 b,Kepler-1868,1,1,1,0,0,2021,0,211.03399660000,,3.14950109,0.28098015,,,,,,4658.00,0.686000,0.743000,4.632000,274.18000000
Kepler-1869 b,Kepler-1869,1,1,2,0,0,2021,0,8.16736030600,,1.11955354,0.09988005,,,,,,5808.00,0.902000,0.987000,4.522000,113.02500000
Kepler-1869 c,Kepler-1869,1,1,2,0,0,2023,0,1.71682830400,0.0280000000,0.74000000,0.06601849,,,,1056.8400,1455.00,5808.00,0.902000,0.987000,4.522000,113.02500000
Kepler-187 b,Kepler-187,1,1,2,0,0,2014,0,4.93886400000,0.0590000000,1.41000000,0.12600000,,,,,,6105.00,1.287000,,4.274000,1143.00000000
Kepler-187 c,Kepler-187,1,1,2,0,0,2014,0,10.64026300000,0.0990000000,2.67000000,0.23800000,,,,,,6105.00,1.287000,,4.274000,1143.00000000
Kepler-1870 b,Kepler-1870,1,1,1,0,0,2021,0,3.60694003100,,2.10143764,0.18747803,,,,,,5508.00,0.840000,0.955000,4.569000,407.21600000
Kepler-1871 b,Kepler-1871,1,1,1,0,0,2021,0,1.95270001900,,2.42172881,0.21605255,,,,,,5741.00,0.946000,1.020000,4.495000,854.62300000
Kepler-1872 b,Kepler-1872,1,1,1,0,0,2021,0,3.82591009100,,2.38421141,0.21270546,,,,,,5223.00,0.885000,0.913000,4.505000,840.18200000
Kepler-1873 b,Kepler-1873,1,1,1,0,0,2021,0,0.55884200300,,1.62573811,0.14503889,,,,,,5151.00,0.792000,0.903000,4.592000,820.95700000
Kepler-1874 b,Kepler-1874,1,1,1,0,0,2021,0,56.57320023000,,2.21110724,0.19726211,,,,,,4701.00,0.775000,0.758000,4.540000,408.00700000
Kepler-1875 b,Kepler-1875,1,1,1,0,0,2021,0,34.45859909000,,3.22686692,0.28788228,,,,,,6161.00,0.862000,0.950000,4.545000,1660.45000000
Kepler-1876 b,Kepler-1876,1,1,1,0,0,2021,0,6.99205000000,0.0758000000,0.85300000,0.07609969,2.40000000,0.00755124,Mass,475.0000,1299.00,6104.00,1.477000,1.187000,,259.93500000
Kepler-1877 b,Kepler-1877,1,1,1,0,0,2021,0,2.37756991400,,0.62408600,0.05567732,,,,,,5615.00,0.936000,1.022000,4.505000,285.31200000
Kepler-1878 b,Kepler-1878,1,1,1,0,0,2021,0,4.44587993600,,2.92019781,0.26052305,,,,,,5918.00,0.865000,0.956000,4.544000,1494.30000000
Kepler-1879 b,Kepler-1879,1,1,1,0,0,2021,0,10.61340046000,,2.06512018,0.18423800,,,,,,5865.00,1.388000,1.023000,4.163000,627.17100000
Kepler-188 b,Kepler-188,1,1,2,0,0,2014,0,2.06189700000,0.0320000000,1.68000000,0.15000000,,,,,,6021.00,1.141000,,4.346000,968.54400000
Kepler-188 c,Kepler-188,1,1,2,0,0,2014,0,5.99655300000,0.0660000000,3.19000000,0.28500000,,,,,,6021.00,1.141000,,4.346000,968.54400000
Kepler-1880 b,Kepler-1880,1,1,1,0,0,2021,0,6.30921983700,,2.11686218,0.18885412,,,,,,4380.00,0.530000,0.524000,4.710000,611.04100000
Kepler-1881 b,Kepler-1881,1,1,1,0,0,2021,0,159.39399720000,,2.98104391,0.26595138,,,,,,5135.00,0.874000,0.812000,4.464000,1057.21000000
Kepler-1882 b,Kepler-1882,1,1,1,0,0,2021,0,13.78730011000,,1.48674404,0.13263865,,,,,,5691.00,1.458000,1.068000,4.139000,443.37100000
Kepler-1883 b,Kepler-1883,1,1,1,0,0,2021,0,103.42700200000,,3.25107395,0.29004189,,,,,,6208.00,1.024000,1.086000,4.454000,1377.61000000
Kepler-1884 b,Kepler-1884,1,1,1,0,0,2021,0,8.98832035100,,1.81406781,0.16184057,,,,,,5984.00,0.906000,0.993000,4.521000,1443.09000000
Kepler-1885 b,Kepler-1885,1,1,1,0,0,2021,0,2.52255988100,,1.51110555,0.13481204,,,,,,5591.00,0.860000,0.977000,4.559000,818.48200000
Kepler-1886 b,Kepler-1886,1,1,1,0,0,2021,0,24.27580070000,,2.58158428,0.23031392,,,,,,5745.00,0.837000,0.928000,4.559000,1059.51000000
Kepler-1887 b,Kepler-1887,1,1,1,0,0,2021,0,19.94750023000,,2.92454357,0.26091075,,,,,,5749.00,0.864000,0.961000,4.547000,1366.18000000
Kepler-1888 b,Kepler-1888,1,1,1,0,0,2021,0,11.39169979000,,1.32578716,0.11827901,,,,,,5557.00,1.249000,0.897000,4.198000,402.94700000
Kepler-1889 b,Kepler-1889,1,1,1,0,0,2021,0,37.30369949000,,2.94360686,0.26261147,,,,,,5646.00,0.817000,0.864000,4.550000,1395.13000000
Kepler-189 b,Kepler-189,1,1,2,0,0,2014,0,10.39993100000,0.0880000000,1.21000000,0.10800000,,,,,,5235.00,0.750000,,4.619000,591.53400000
Kepler-189 c,Kepler-189,1,1,2,0,0,2014,0,20.13486600000,0.1370000000,2.38000000,0.21200000,,,,,,5235.00,0.750000,,4.619000,591.53400000
Kepler-1890 b,Kepler-1890,1,1,1,0,0,2021,0,4.82059001900,,0.86867375,0.07749801,,,,,,6046.00,1.396000,1.024000,4.158000,529.59600000
Kepler-1891 b,Kepler-1891,1,1,1,0,0,2021,0,4.02229023000,,1.52139156,0.13572970,,,,,,5516.00,0.827000,0.873000,4.544000,596.24000000
Kepler-1892 b,Kepler-1892,1,1,1,0,0,2021,0,6.33123016400,,1.83707938,0.16389353,,,,,,5383.00,0.759000,0.851000,4.603000,851.59500000
Kepler-1893 b,Kepler-1893,1,1,1,0,0,2021,0,4.17936992600,,1.70557445,0.15216142,,,,,,5633.00,1.162000,0.973000,4.296000,1050.72000000
Kepler-1894 b,Kepler-1894,1,1,2,0,0,2021,0,2.76266002700,,1.20117759,0.10716207,,,,,,5772.00,0.901000,0.999000,4.528000,935.19100000
Kepler-1894 c,Kepler-1894,1,1,2,0,0,2023,0,5.05368985000,0.0576000000,1.21000000,0.10794916,,,,243.0600,1007.00,5772.00,0.901000,0.999000,4.528000,935.19100000
Kepler-1895 b,Kepler-1895,1,1,1,0,0,2021,0,6.07029008900,,2.11934728,0.18907583,,,,,,5076.00,0.763000,0.860000,4.598000,984.18700000
Kepler-1896 b,Kepler-1896,1,1,1,0,0,2021,0,44.87020111000,,3.09935997,0.27650685,,,,,,6122.00,0.996000,1.070000,4.471000,1732.91000000
Kepler-1897 b,Kepler-1897,1,1,1,0,0,2021,0,24.22030067000,,2.81407954,0.25105579,,,,,,5165.00,0.761000,0.859000,4.599000,983.17400000
Kepler-1898 b,Kepler-1898,1,1,1,0,0,2021,0,4.76562023200,,0.93353523,0.08328458,,,,,,5702.00,1.125000,0.837000,4.258000,360.92100000
Kepler-1899 b,Kepler-1899,1,1,1,0,0,2021,0,4.09577989600,,1.55098292,0.13836967,,,,,,4791.00,0.742000,0.759000,4.577000,711.50900000
Kepler-19 b,Kepler-19,1,1,3,0,0,2011,0,9.28699000000,0.0846000000,2.20900000,0.19707412,6.10000000,0.01919275,Mass,87.6000,851.00,5541.00,0.859000,0.936000,,218.56200000
Kepler-19 c,Kepler-19,1,1,3,0,0,2011,0,28.73100000000,,,,13.10000000,0.04121700,Mass,,,5544.00,0.859000,0.936000,4.510000,218.56200000
Kepler-19 d,Kepler-19,1,1,3,0,0,2017,0,62.95000000000,,,,22.50000000,0.07079256,Mass,,,5544.00,0.859000,0.936000,4.510000,218.56200000
Kepler-190 b,Kepler-190,1,1,2,0,0,2014,0,2.01999900000,0.0300000000,1.56000000,0.13900000,,,,,,5106.00,0.795000,,4.561000,433.38700000
Kepler-190 c,Kepler-190,1,1,2,0,0,2014,0,3.76302400000,0.0450000000,1.46000000,0.13000000,,,,,,5106.00,0.795000,,4.561000,433.38700000
Kepler-1900 b,Kepler-1900,1,1,1,0,0,2021,0,2.98622989700,,1.62314676,0.14480770,,,,,,6173.00,1.041000,1.104000,4.447000,1540.43000000
Kepler-1901 b,Kepler-1901,1,1,1,0,0,2021,0,3.48412990600,,1.47418907,0.13151857,,,,,,5696.00,0.921000,1.022000,4.519000,1028.37000000
Kepler-1902 b,Kepler-1902,1,1,1,0,0,2021,0,3.82222008700,,1.17563613,0.10488341,,,,,,3729.00,0.514000,0.520000,4.733000,344.33700000
Kepler-1903 b,Kepler-1903,1,1,1,0,0,2021,0,17.06789970000,,2.28642395,0.20398143,,,,,,6347.00,0.996000,1.053000,4.464000,1775.44000000
Kepler-1904 b,Kepler-1904,1,1,1,0,0,2021,0,4.57702016800,,1.39049940,0.12405226,,,,,,3805.00,0.497000,0.526000,4.767000,270.85400000
Kepler-1905 b,Kepler-1905,1,1,1,0,0,2021,0,3.42392993000,,1.44607340,0.12901025,,,,,,5788.00,1.015000,1.038000,4.442000,1051.53000000
Kepler-1906 b,Kepler-1906,1,1,1,0,0,2021,0,7.36268997200,,2.77615754,0.24767261,,,,,,5868.00,0.894000,0.987000,4.530000,1360.63000000
Kepler-1907 b,Kepler-1907,1,1,2,0,0,2021,0,5.65245008500,,0.86973029,0.07759227,,,,,,5159.00,0.800000,0.752000,4.508000,292.11100000
Kepler-1907 c,Kepler-1907,1,1,2,0,0,2021,0,14.86390018000,,1.15547044,0.10308435,,,,,,5159.00,0.800000,0.752000,4.508000,292.11100000
Kepler-1909 b,Kepler-1909,1,1,1,0,0,2021,0,2.39160990700,,1.09217411,0.09743742,,,,,,4935.00,0.685000,0.663000,4.589000,763.66200000
Kepler-191 b,Kepler-191,1,1,3,0,0,2014,0,9.93963200000,0.0870000000,1.34000000,0.12000000,,,,,,5282.00,0.789000,,4.594000,594.46400000
Kepler-191 c,Kepler-191,1,1,3,0,0,2014,0,17.73850600000,0.1280000000,1.86000000,0.16600000,,,,,,5282.00,0.789000,,4.594000,594.46400000
Kepler-191 d,Kepler-191,1,1,3,0,0,2016,0,5.94504101700,,2.28000000,0.20340798,,,,,,5215.00,0.800000,0.840000,4.560000,594.46400000
Kepler-1910 b,Kepler-1910,1,1,1,0,0,2021,0,5.68876981700,,1.18400000,0.10562959,,,,,,4234.00,0.639000,0.636000,4.630000,
Kepler-1911 b,Kepler-1911,1,1,1,0,0,2021,0,5.99079990400,,1.01100000,0.09019553,,,,,,5721.00,0.972000,0.954000,4.442000,269.91200000
Kepler-1912 b,Kepler-1912,1,1,1,0,0,2021,0,6.05921983700,,1.35670508,0.12103733,,,,,,5734.00,0.962000,0.977000,4.462000,297.01700000
Kepler-1913 b,Kepler-1913,1,1,1,0,0,2021,0,14.19600010000,,1.51852059,0.13547357,,,,,,6214.00,1.076000,1.169000,4.442000,876.30000000
Kepler-1914 b,Kepler-1914,1,1,1,0,0,2021,0,30.82789993000,,2.94298030,0.26255557,,,,,,5982.00,0.960000,1.047000,4.493000,1621.56000000
Kepler-1915 b,Kepler-1915,1,1,1,0,0,2021,0,13.83539963000,,3.21798413,0.28708981,,,,,,6020.00,1.057000,1.030000,4.403000,1514.66000000
Kepler-1916 b,Kepler-1916,1,1,1,0,0,2021,0,31.25429916000,,2.61757235,0.23352457,,,,,,6246.00,1.092000,1.180000,4.433000,2055.82000000
Kepler-1917 b,Kepler-1917,1,1,1,0,0,2021,0,12.90240002000,,1.88971288,0.16858918,,,,,,5530.00,0.788000,0.882000,4.586000,909.03700000
Kepler-1918 b,Kepler-1918,1,1,1,0,0,2021,0,47.05640030000,,2.29763023,0.20498119,,,,,,5889.00,0.924000,0.967000,4.492000,1030.11000000
Kepler-1919 b,Kepler-1919,1,1,1,0,0,2021,0,37.88660049000,,2.62390658,0.23408967,,,,,,5513.00,0.818000,0.868000,4.551000,1177.53000000
Kepler-192 b,Kepler-192,1,1,3,0,0,2014,0,9.92674600000,0.0900000000,2.74000000,0.24400000,,,,,,5479.00,1.007000,,4.428000,651.67400000
Kepler-192 c,Kepler-192,1,1,3,0,0,2014,0,21.22340000000,0.1500000000,2.79000000,0.24900000,,,,,,5479.00,1.007000,,4.428000,651.67400000
Kepler-192 d,Kepler-192,1,1,3,0,0,2016,0,6.47027579000,,1.02000000,0.09099830,,,,,,5487.00,0.940000,0.940000,4.460000,651.67400000
Kepler-1920 b,Kepler-1920,1,1,1,0,0,2021,0,30.25410080000,,2.95415848,0.26355282,,,,,,6277.00,1.161000,1.239000,4.402000,885.91300000
Kepler-1921 b,Kepler-1921,1,1,2,0,0,2021,0,20.03479958000,,2.89459458,0.25823888,,,,,,6120.00,2.000000,1.251000,3.934000,928.98900000
Kepler-1921 c,Kepler-1921,1,1,2,0,0,2023,0,3.15722086000,0.0454000000,1.41000000,0.12579199,,,,2436.4700,1791.00,6120.00,2.000000,1.251000,3.934000,928.98900000
Kepler-1922 b,Kepler-1922,1,1,1,0,0,2021,0,13.22259998000,,2.29064904,0.20435837,,,,,,5931.00,0.863000,0.953000,4.545000,1344.29000000
Kepler-1923 b,Kepler-1923,1,1,1,0,0,2021,0,52.60969925000,,1.95958179,0.17482248,,,,,,5881.00,1.294000,1.109000,4.259000,990.83800000
Kepler-1924 b,Kepler-1924,1,1,1,0,0,2021,0,15.33170033000,,2.65446572,0.23681598,,,,,,5726.00,1.285000,1.018000,4.228000,1910.77000000
Kepler-1925 b,Kepler-1925,1,1,1,0,0,2021,0,46.71640015000,,3.00177922,0.26780127,,,,,,5856.00,1.092000,1.057000,4.386000,1771.31000000
Kepler-1926 b,Kepler-1926,1,1,1,0,0,2021,0,42.87770081000,,2.31495961,0.20652722,,,,,,5256.00,0.832000,0.768000,4.483000,667.40500000
Kepler-1927 b,Kepler-1927,1,1,1,0,0,2021,0,73.75039673000,,3.40627075,0.30388764,,,,,,6056.00,2.481000,1.408000,3.797000,1091.00000000
Kepler-1928 b,Kepler-1928,1,1,1,0,0,2021,0,19.57783000000,0.1940000000,1.99200000,0.17771464,,,,,,5720.00,0.920000,1.010000,,326.36200000
Kepler-1929 b,Kepler-1929,1,1,1,0,0,2021,0,59.36249924000,,3.07250761,0.27411124,,,,,,5786.00,1.471000,1.006000,4.106000,508.20100000
Kepler-193 b,Kepler-193,1,1,2,0,0,2014,0,11.38848000000,0.1060000000,2.39000000,0.21300000,,,,,,6335.00,1.147000,,4.403000,1009.10000000
Kepler-193 c,Kepler-193,1,1,2,0,0,2014,0,50.69749400000,0.2860000000,2.75000000,0.24500000,,,,,,6335.00,1.147000,,4.403000,1009.10000000
Kepler-1930 b,Kepler-1930,1,1,1,0,0,2021,0,13.02680016000,,1.52955541,0.13645803,,,,,,5083.00,0.844000,0.844000,4.512000,275.69400000
Kepler-1931 b,Kepler-1931,1,1,1,0,0,2021,0,38.57609940000,,2.65323514,0.23670619,,,,,,6167.00,1.221000,1.174000,4.333000,620.09100000
Kepler-1932 b,Kepler-1932,1,1,1,0,0,2021,0,0.52417701500,,1.51482218,0.13514362,,,,,,5278.00,0.815000,0.911000,4.576000,713.73300000
Kepler-1933 b,Kepler-1933,1,1,1,0,0,2021,0,4.94329023400,,1.17984089,0.10525854,,,,,,5661.00,1.008000,0.964000,4.415000,328.00700000
Kepler-1934 b,Kepler-1934,1,1,1,0,0,2021,0,1.41975998900,,0.91307734,0.08145944,,,,,,5925.00,1.035000,0.968000,4.394000,428.51400000
Kepler-1935 b,Kepler-1935,1,1,1,0,0,2021,0,3.95140004200,,2.50271696,0.22327784,,,,,,5570.00,0.899000,0.845000,4.458000,904.70200000
Kepler-1936 b,Kepler-1936,1,1,1,0,0,2021,0,126.55699920000,,3.16615594,0.28246600,,,,,,6501.00,1.854000,1.419000,4.054000,871.09600000
Kepler-1937 b,Kepler-1937,1,1,1,0,0,2021,0,9.68859958600,,3.02291330,0.26968673,,,,,,6457.00,1.196000,1.190000,4.358000,905.06900000
Kepler-1938 b,Kepler-1938,1,1,1,0,0,2021,0,13.06260014000,,1.82828927,0.16310932,,,,,,4522.00,0.655000,0.646000,4.615000,421.15200000
Kepler-1939 b,Kepler-1939,1,1,1,0,0,2021,0,2.79065990400,,1.16480773,0.10391736,,,,,,4353.00,0.603000,0.648000,4.681000,189.83300000
Kepler-194 b,Kepler-194,1,1,3,0,0,2014,0,2.09228100000,0.0320000000,1.51000000,0.13500000,,,,,,6089.00,1.025000,,4.415000,1097.97000000
Kepler-194 c,Kepler-194,1,1,3,0,0,2014,0,17.30803200000,0.1310000000,2.59000000,0.23100000,,,,,,6089.00,1.025000,,4.415000,1097.97000000
Kepler-194 d,Kepler-194,1,1,3,0,0,2014,0,52.81497300000,0.2750000000,2.40000000,0.21400000,,,,,,6089.00,1.025000,,4.415000,1097.97000000
Kepler-1940 b,Kepler-1940,1,1,1,0,0,2021,0,4.95061016100,,1.54732469,0.13804330,,,,,,5431.00,0.717000,0.802000,4.623000,798.59500000
Kepler-1941 b,Kepler-1941,1,1,1,0,0,2021,0,31.33510017000,,2.64976949,0.23639701,,,,,,6404.00,1.142000,1.175000,4.393000,1494.39000000
Kepler-1942 b,Kepler-1942,1,1,1,0,0,2021,0,4.62604999500,,2.11702870,0.18886898,,,,,,5834.00,0.797000,0.852000,4.566000,842.49200000
Kepler-1943 b,Kepler-1943,1,1,1,0,0,2021,0,4.85018014900,,1.54869189,0.13816527,,,,,,6032.00,0.973000,1.055000,4.485000,1004.55000000
Kepler-1944 b,Kepler-1944,1,1,1,0,0,2021,0,9.84257984200,,2.75971163,0.24620540,,,,,,5585.00,0.972000,1.064000,4.490000,1076.48000000
Kepler-1945 b,Kepler-1945,1,1,1,0,0,2021,0,6.08003997800,,1.28900000,0.11499708,,,,,,4991.00,0.804000,0.767000,4.513000,
Kepler-1946 b,Kepler-1946,1,1,1,0,0,2021,0,3.03519010500,,2.48812698,0.22197620,,,,,,5505.00,0.873000,0.887000,4.503000,1002.12000000
Kepler-1947 b,Kepler-1947,1,1,1,0,0,2021,0,6.96363019900,,1.01016660,0.09012118,,,,,,6040.00,1.686000,0.984000,3.978000,468.77100000
Kepler-1948 b,Kepler-1948,1,1,1,0,0,2021,0,15.57129955000,,1.03283226,0.09214328,,,,,,3872.00,0.557000,0.585000,4.714000,193.90300000
Kepler-1949 b,Kepler-1949,1,1,1,0,0,2021,0,2.20828008700,,2.21964541,0.19802384,,,,,,6028.00,1.454000,1.194000,4.189000,2617.35000000
Kepler-195 b,Kepler-195,1,1,2,0,0,2014,0,8.30787200000,0.0770000000,2.03000000,0.18100000,,,,,,5329.00,0.775000,,4.603000,652.05100000
Kepler-195 c,Kepler-195,1,1,2,0,0,2014,0,34.09686300000,0.1970000000,1.55000000,0.13800000,,,,,,5329.00,0.775000,,4.603000,652.05100000
Kepler-1950 b,Kepler-1950,1,1,1,0,0,2021,0,10.77690029000,,1.52696349,0.13622679,,,,,,5455.00,0.852000,0.759000,4.457000,697.25300000
Kepler-1951 b,Kepler-1951,1,1,1,0,0,2021,0,20.65780067000,,2.32107188,0.20707252,,,,,,5468.00,1.306000,0.923000,4.171000,1277.32000000
Kepler-1952 b,Kepler-1952,1,1,1,0,0,2021,0,27.21080017000,,1.23923346,0.11055719,,,,,,5973.00,1.305000,0.922000,4.171000,852.06200000
Kepler-1953 b,Kepler-1953,1,1,1,0,0,2021,0,6.24565982800,,1.28574667,0.11470683,,,,,,4858.00,0.707000,0.786000,4.622000,605.63100000
Kepler-1954 b,Kepler-1954,1,1,1,0,0,2021,0,5.88343000400,,1.80235934,0.16079601,,,,,,5840.00,0.849000,0.942000,4.553000,1373.83000000
Kepler-1955 b,Kepler-1955,1,1,1,0,0,2021,0,14.26519966000,,1.16654878,0.10407269,,,,,,5825.00,1.291000,1.049000,4.237000,449.35100000
Kepler-1956 b,Kepler-1956,1,1,1,0,0,2021,0,5.94371986400,,1.08940238,0.09719014,,,,,,4391.00,0.682000,0.671000,4.598000,360.46800000
Kepler-1957 b,Kepler-1957,1,1,1,0,0,2021,0,2.18661999700,,0.94374867,0.08419576,,,,,,4904.00,0.772000,0.745000,4.535000,460.89900000
Kepler-1958 b,Kepler-1958,1,1,1,0,0,2021,0,9.32861995700,,2.05124311,0.18299997,,,,,,5749.00,0.864000,0.961000,4.547000,1320.38000000
Kepler-1959 b,Kepler-1959,1,1,1,0,0,2021,0,6.38669014000,,1.14315727,0.10198584,,,,,,5071.00,0.811000,0.768000,4.505000,479.26300000
Kepler-196 b,Kepler-196,1,1,3,0,0,2014,0,20.73988600000,0.1380000000,1.90000000,0.17000000,,,,,,5128.00,0.782000,,4.566000,451.31200000
